session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
titj52gx,1,e37a3bkt,1,Intro,Intro_Welcome,1630568249,1,0,0
t2ciiflg,1,x2hj0svu,0,,InitializeParticipant,1630574447,1,0,0
t2ciiflg,1,x2hj0svu,1,Intro,Intro_Welcome,1630574451,1,0,0
t2ciiflg,2,xzepl0r7,0,,InitializeParticipant,1630580184,1,0,0
t2ciiflg,2,xzepl0r7,1,Intro,Intro_Welcome,1630580205,1,0,0
t2ciiflg,2,xzepl0r7,2,Intro,Intro_Instructions,1630580517,1,0,0
t2ciiflg,2,xzepl0r7,3,Baillon,Baillon_Decision,1630580571,1,0,0
t2ciiflg,2,xzepl0r7,4,Baillon,Baillon_Decision,1630580620,2,0,0
t2ciiflg,2,xzepl0r7,5,Baillon,Baillon_Decision,1630580713,3,0,0
t2ciiflg,3,lcsgtdi5,0,,InitializeParticipant,1630580763,1,0,0
t2ciiflg,3,lcsgtdi5,1,Intro,Intro_Welcome,1630580772,1,0,0
t2ciiflg,4,1o2bzoo4,0,,InitializeParticipant,1630581217,1,0,0
t2ciiflg,1,x2hj0svu,2,Intro,Intro_Instructions,1630581245,1,0,0
t2ciiflg,5,2hhyg71s,0,,InitializeParticipant,1630581258,1,0,0
t2ciiflg,4,1o2bzoo4,1,Intro,Intro_Welcome,1630581276,1,0,0
t2ciiflg,5,2hhyg71s,1,Intro,Intro_Welcome,1630581284,1,0,0
t2ciiflg,3,lcsgtdi5,2,Intro,Intro_Instructions,1630581577,1,0,0
t2ciiflg,3,lcsgtdi5,3,Baillon,Baillon_Decision,1630581718,1,0,0
t2ciiflg,3,lcsgtdi5,4,Baillon,Baillon_Decision,1630581736,2,0,0
t2ciiflg,6,a437aind,0,,InitializeParticipant,1630581738,1,0,0
t2ciiflg,3,lcsgtdi5,5,Baillon,Baillon_Decision,1630581745,3,0,0
t2ciiflg,6,a437aind,1,Intro,Intro_Welcome,1630581752,1,0,0
t2ciiflg,3,lcsgtdi5,6,Baillon,Baillon_Decision,1630581755,4,0,0
t2ciiflg,3,lcsgtdi5,7,Baillon,Baillon_Decision,1630581761,5,0,0
t2ciiflg,3,lcsgtdi5,8,Baillon,Baillon_Decision,1630581771,6,0,0
t2ciiflg,7,wgotr1hb,0,,InitializeParticipant,1630581813,1,0,0
t2ciiflg,3,lcsgtdi5,9,Baillon,Baillon_Decision,1630581828,7,0,0
t2ciiflg,7,wgotr1hb,1,Intro,Intro_Welcome,1630581835,1,0,0
t2ciiflg,3,lcsgtdi5,10,Baillon,Baillon_Decision,1630581835,8,0,0
t2ciiflg,3,lcsgtdi5,11,Baillon,Baillon_Decision,1630581841,9,0,0
t2ciiflg,3,lcsgtdi5,12,Baillon,Baillon_Decision,1630581850,10,0,0
t2ciiflg,3,lcsgtdi5,13,Baillon,Baillon_Decision,1630581858,11,0,0
t2ciiflg,3,lcsgtdi5,14,Baillon,Baillon_Decision,1630581865,12,0,0
t2ciiflg,3,lcsgtdi5,15,Outro,Outro_Risk,1630581880,1,0,0
t2ciiflg,3,lcsgtdi5,16,Outro,Domain_Questions_1,1630581889,1,0,0
t2ciiflg,3,lcsgtdi5,17,Outro,Domain_Questions_2,1630581907,1,0,0
t2ciiflg,8,qyi19xga,0,,InitializeParticipant,1630581921,1,0,0
t2ciiflg,3,lcsgtdi5,18,Outro,Demographic_Questions,1630581925,1,0,0
t2ciiflg,3,lcsgtdi5,19,Outro,CLICCS_Questions,1630581983,1,0,0
t2ciiflg,6,a437aind,2,Intro,Intro_Instructions,1630582023,1,0,0
t2ciiflg,7,wgotr1hb,2,Intro,Intro_Instructions,1630582072,1,0,0
t2ciiflg,9,apsm368s,0,,InitializeParticipant,1630582089,1,0,0
t2ciiflg,9,apsm368s,1,Intro,Intro_Welcome,1630582119,1,0,0
t2ciiflg,7,wgotr1hb,3,Baillon,Baillon_Decision,1630582119,1,0,0
t2ciiflg,6,a437aind,3,Baillon,Baillon_Decision,1630582133,1,0,0
t2ciiflg,7,wgotr1hb,4,Baillon,Baillon_Decision,1630582139,2,0,0
t2ciiflg,7,wgotr1hb,5,Baillon,Baillon_Decision,1630582159,3,0,0
t2ciiflg,6,a437aind,4,Baillon,Baillon_Decision,1630582168,2,0,0
t2ciiflg,7,wgotr1hb,6,Baillon,Baillon_Decision,1630582178,4,0,0
t2ciiflg,6,a437aind,5,Baillon,Baillon_Decision,1630582179,3,0,0
t2ciiflg,10,cgc168j2,0,,InitializeParticipant,1630582181,1,0,0
t2ciiflg,11,gn53o8io,0,,InitializeParticipant,1630582185,1,0,0
t2ciiflg,6,a437aind,6,Baillon,Baillon_Decision,1630582187,4,0,0
t2ciiflg,6,a437aind,7,Baillon,Baillon_Decision,1630582193,5,0,0
t2ciiflg,10,cgc168j2,1,Intro,Intro_Welcome,1630582195,1,0,0
t2ciiflg,11,gn53o8io,1,Intro,Intro_Welcome,1630582204,1,0,0
t2ciiflg,6,a437aind,8,Baillon,Baillon_Decision,1630582204,6,0,0
t2ciiflg,6,a437aind,9,Baillon,Baillon_Decision,1630582231,7,0,0
t2ciiflg,6,a437aind,10,Baillon,Baillon_Decision,1630582238,8,0,0
t2ciiflg,6,a437aind,11,Baillon,Baillon_Decision,1630582244,9,0,0
t2ciiflg,6,a437aind,12,Baillon,Baillon_Decision,1630582253,10,0,0
t2ciiflg,6,a437aind,13,Baillon,Baillon_Decision,1630582268,11,0,0
t2ciiflg,6,a437aind,14,Baillon,Baillon_Decision,1630582275,12,0,0
t2ciiflg,6,a437aind,15,Outro,Outro_Risk,1630582321,1,0,0
t2ciiflg,6,a437aind,16,Outro,Domain_Questions_1,1630582361,1,0,0
t2ciiflg,6,a437aind,17,Outro,Domain_Questions_2,1630582383,1,0,0
t2ciiflg,8,qyi19xga,1,Intro,Intro_Welcome,1630582399,1,0,0
t2ciiflg,6,a437aind,18,Outro,Demographic_Questions,1630582438,1,0,0
t2ciiflg,6,a437aind,19,Outro,CLICCS_Questions,1630582488,1,0,0
t2ciiflg,12,a0j9jcsg,0,,InitializeParticipant,1630582563,1,0,0
t2ciiflg,12,a0j9jcsg,1,Intro,Intro_Welcome,1630582586,1,0,0
t2ciiflg,12,a0j9jcsg,2,Intro,Intro_Instructions,1630583001,1,0,0
t2ciiflg,12,a0j9jcsg,3,Baillon,Baillon_Decision,1630583144,1,0,0
t2ciiflg,12,a0j9jcsg,4,Baillon,Baillon_Decision,1630583171,2,0,0
t2ciiflg,12,a0j9jcsg,5,Baillon,Baillon_Decision,1630583219,3,0,0
t2ciiflg,13,9rbskc87,0,,InitializeParticipant,1630583221,1,0,0
t2ciiflg,13,9rbskc87,1,Intro,Intro_Welcome,1630583230,1,0,0
t2ciiflg,12,a0j9jcsg,6,Baillon,Baillon_Decision,1630583242,4,0,0
t2ciiflg,12,a0j9jcsg,7,Baillon,Baillon_Decision,1630583269,5,0,0
t2ciiflg,12,a0j9jcsg,8,Baillon,Baillon_Decision,1630583282,6,0,0
t2ciiflg,12,a0j9jcsg,9,Baillon,Baillon_Decision,1630583339,7,0,0
t2ciiflg,12,a0j9jcsg,10,Baillon,Baillon_Decision,1630583368,8,0,0
t2ciiflg,12,a0j9jcsg,11,Baillon,Baillon_Decision,1630583395,9,0,0
t2ciiflg,12,a0j9jcsg,12,Baillon,Baillon_Decision,1630583418,10,0,0
t2ciiflg,12,a0j9jcsg,13,Baillon,Baillon_Decision,1630583444,11,0,0
t2ciiflg,13,9rbskc87,2,Intro,Intro_Instructions,1630583444,1,0,0
t2ciiflg,12,a0j9jcsg,14,Baillon,Baillon_Decision,1630583458,12,0,0
t2ciiflg,12,a0j9jcsg,15,Outro,Outro_Risk,1630583490,1,0,0
t2ciiflg,12,a0j9jcsg,16,Outro,Domain_Questions_1,1630583528,1,0,0
t2ciiflg,13,9rbskc87,3,Baillon,Baillon_Decision,1630583534,1,0,0
t2ciiflg,12,a0j9jcsg,17,Outro,Domain_Questions_2,1630583551,1,0,0
t2ciiflg,14,piotz3n7,0,,InitializeParticipant,1630583568,1,0,0
t2ciiflg,13,9rbskc87,4,Baillon,Baillon_Decision,1630583572,2,0,0
t2ciiflg,14,piotz3n7,1,Intro,Intro_Welcome,1630583584,1,0,0
t2ciiflg,12,a0j9jcsg,18,Outro,Demographic_Questions,1630583587,1,0,0
t2ciiflg,13,9rbskc87,5,Baillon,Baillon_Decision,1630583592,3,0,0
t2ciiflg,13,9rbskc87,6,Baillon,Baillon_Decision,1630583619,4,0,0
t2ciiflg,13,9rbskc87,7,Baillon,Baillon_Decision,1630583638,5,0,0
t2ciiflg,13,9rbskc87,8,Baillon,Baillon_Decision,1630583651,6,0,0
t2ciiflg,13,9rbskc87,9,Baillon,Baillon_Decision,1630583711,7,0,0
t2ciiflg,13,9rbskc87,10,Baillon,Baillon_Decision,1630583727,8,0,0
t2ciiflg,13,9rbskc87,11,Baillon,Baillon_Decision,1630583737,9,0,0
t2ciiflg,13,9rbskc87,12,Baillon,Baillon_Decision,1630583751,10,0,0
t2ciiflg,13,9rbskc87,13,Baillon,Baillon_Decision,1630583761,11,0,0
t2ciiflg,13,9rbskc87,14,Baillon,Baillon_Decision,1630583775,12,0,0
t2ciiflg,12,a0j9jcsg,19,Outro,CLICCS_Questions,1630583787,1,0,0
t2ciiflg,13,9rbskc87,15,Outro,Outro_Risk,1630583793,1,0,0
t2ciiflg,13,9rbskc87,16,Outro,Domain_Questions_1,1630583819,1,0,0
t2ciiflg,8,qyi19xga,2,Intro,Intro_Instructions,1630583820,1,0,0
t2ciiflg,14,piotz3n7,2,Intro,Intro_Instructions,1630583854,1,0,0
t2ciiflg,13,9rbskc87,17,Outro,Domain_Questions_2,1630583860,1,0,0
t2ciiflg,13,9rbskc87,18,Outro,Demographic_Questions,1630583892,1,0,0
t2ciiflg,14,piotz3n7,3,Baillon,Baillon_Decision,1630583896,1,0,0
t2ciiflg,14,piotz3n7,4,Baillon,Baillon_Decision,1630583937,2,0,0
t2ciiflg,14,piotz3n7,5,Baillon,Baillon_Decision,1630583956,3,0,0
t2ciiflg,13,9rbskc87,19,Outro,CLICCS_Questions,1630583964,1,0,0
t2ciiflg,14,piotz3n7,6,Baillon,Baillon_Decision,1630583976,4,0,0
t2ciiflg,14,piotz3n7,7,Baillon,Baillon_Decision,1630583990,5,0,0
t2ciiflg,14,piotz3n7,8,Baillon,Baillon_Decision,1630584003,6,0,0
t2ciiflg,14,piotz3n7,9,Baillon,Baillon_Decision,1630584031,7,0,0
t2ciiflg,14,piotz3n7,10,Baillon,Baillon_Decision,1630584039,8,0,0
t2ciiflg,14,piotz3n7,11,Baillon,Baillon_Decision,1630584049,9,0,0
t2ciiflg,14,piotz3n7,12,Baillon,Baillon_Decision,1630584059,10,0,0
t2ciiflg,14,piotz3n7,13,Baillon,Baillon_Decision,1630584069,11,0,0
t2ciiflg,14,piotz3n7,14,Baillon,Baillon_Decision,1630584078,12,0,0
t2ciiflg,14,piotz3n7,15,Outro,Outro_Risk,1630584098,1,0,0
t2ciiflg,14,piotz3n7,16,Outro,Domain_Questions_1,1630584116,1,0,0
t2ciiflg,14,piotz3n7,17,Outro,Domain_Questions_2,1630584131,1,0,0
t2ciiflg,14,piotz3n7,18,Outro,Demographic_Questions,1630584156,1,0,0
t2ciiflg,14,piotz3n7,19,Outro,CLICCS_Questions,1630584199,1,0,0
t2ciiflg,8,qyi19xga,3,Baillon,Baillon_Decision,1630584361,1,0,0
t2ciiflg,15,s16r77vx,0,,InitializeParticipant,1630584506,1,0,0
t2ciiflg,16,1zm0l62c,0,,InitializeParticipant,1630584511,1,0,0
t2ciiflg,16,1zm0l62c,1,Intro,Intro_Welcome,1630584535,1,0,0
t2ciiflg,15,s16r77vx,1,Intro,Intro_Welcome,1630584537,1,0,0
t2ciiflg,8,qyi19xga,4,Baillon,Baillon_Decision,1630584574,2,0,0
t2ciiflg,8,qyi19xga,5,Baillon,Baillon_Decision,1630584580,3,0,0
t2ciiflg,8,qyi19xga,6,Baillon,Baillon_Decision,1630584598,4,0,0
t2ciiflg,8,qyi19xga,7,Baillon,Baillon_Decision,1630584603,5,0,0
t2ciiflg,8,qyi19xga,8,Baillon,Baillon_Decision,1630584609,6,0,0
t2ciiflg,8,qyi19xga,9,Baillon,Baillon_Decision,1630584618,7,0,0
t2ciiflg,8,qyi19xga,10,Baillon,Baillon_Decision,1630584631,8,0,0
t2ciiflg,8,qyi19xga,11,Baillon,Baillon_Decision,1630584636,9,0,0
t2ciiflg,8,qyi19xga,12,Baillon,Baillon_Decision,1630584643,10,0,0
t2ciiflg,17,f5w30ubs,0,,InitializeParticipant,1630584755,1,0,0
t2ciiflg,17,f5w30ubs,1,Intro,Intro_Welcome,1630584763,1,0,0
t2ciiflg,8,qyi19xga,13,Baillon,Baillon_Decision,1630584787,11,0,0
t2ciiflg,8,qyi19xga,14,Baillon,Baillon_Decision,1630584831,12,0,0
t2ciiflg,8,qyi19xga,15,Outro,Outro_Risk,1630584853,1,0,0
t2ciiflg,8,qyi19xga,16,Outro,Domain_Questions_1,1630584954,1,0,0
t2ciiflg,8,qyi19xga,17,Outro,Domain_Questions_2,1630584965,1,0,0
t2ciiflg,8,qyi19xga,18,Outro,Demographic_Questions,1630584981,1,0,0
t2ciiflg,8,qyi19xga,19,Outro,CLICCS_Questions,1630585015,1,0,0
t2ciiflg,18,ma7vjtoe,0,,InitializeParticipant,1630585159,1,0,0
t2ciiflg,18,ma7vjtoe,1,Intro,Intro_Welcome,1630585164,1,0,0
t2ciiflg,15,s16r77vx,2,Intro,Intro_Instructions,1630585257,1,0,0
t2ciiflg,15,s16r77vx,3,Baillon,Baillon_Decision,1630585361,1,0,0
t2ciiflg,18,ma7vjtoe,2,Intro,Intro_Instructions,1630585416,1,0,0
t2ciiflg,15,s16r77vx,4,Baillon,Baillon_Decision,1630585443,2,0,0
t2ciiflg,15,s16r77vx,5,Baillon,Baillon_Decision,1630585509,3,0,0
t2ciiflg,15,s16r77vx,6,Baillon,Baillon_Decision,1630585543,4,0,0
t2ciiflg,15,s16r77vx,7,Baillon,Baillon_Decision,1630585577,5,0,0
t2ciiflg,15,s16r77vx,8,Baillon,Baillon_Decision,1630585607,6,0,0
t2ciiflg,15,s16r77vx,9,Baillon,Baillon_Decision,1630585720,7,0,0
t2ciiflg,15,s16r77vx,10,Baillon,Baillon_Decision,1630585745,8,0,0
t2ciiflg,15,s16r77vx,11,Baillon,Baillon_Decision,1630585758,9,0,0
t2ciiflg,15,s16r77vx,12,Baillon,Baillon_Decision,1630585783,10,0,0
t2ciiflg,15,s16r77vx,13,Baillon,Baillon_Decision,1630585810,11,0,0
t2ciiflg,15,s16r77vx,14,Baillon,Baillon_Decision,1630585840,12,0,0
t2ciiflg,15,s16r77vx,15,Outro,Outro_Risk,1630585881,1,0,0
t2ciiflg,15,s16r77vx,16,Outro,Domain_Questions_1,1630585933,1,0,0
t2ciiflg,15,s16r77vx,17,Outro,Domain_Questions_2,1630585977,1,0,0
t2ciiflg,19,kvawf4g1,0,,InitializeParticipant,1630586066,1,0,0
t2ciiflg,19,kvawf4g1,1,Intro,Intro_Welcome,1630586090,1,0,0
t2ciiflg,15,s16r77vx,18,Outro,Demographic_Questions,1630586135,1,0,0
t2ciiflg,15,s16r77vx,19,Outro,CLICCS_Questions,1630586201,1,0,0
t2ciiflg,20,30r4ewyt,0,,InitializeParticipant,1630586330,1,0,0
t2ciiflg,20,30r4ewyt,1,Intro,Intro_Welcome,1630586340,1,0,0
t2ciiflg,19,kvawf4g1,2,Intro,Intro_Instructions,1630586460,1,0,0
t2ciiflg,20,30r4ewyt,2,Intro,Intro_Instructions,1630586483,1,0,0
t2ciiflg,19,kvawf4g1,3,Baillon,Baillon_Decision,1630586522,1,0,0
t2ciiflg,19,kvawf4g1,4,Baillon,Baillon_Decision,1630586556,2,0,0
t2ciiflg,19,kvawf4g1,5,Baillon,Baillon_Decision,1630586573,3,0,0
t2ciiflg,19,kvawf4g1,6,Baillon,Baillon_Decision,1630586588,4,0,0
t2ciiflg,20,30r4ewyt,3,Baillon,Baillon_Decision,1630586598,1,0,0
t2ciiflg,19,kvawf4g1,7,Baillon,Baillon_Decision,1630586610,5,0,0
t2ciiflg,19,kvawf4g1,8,Baillon,Baillon_Decision,1630586635,6,0,0
t2ciiflg,20,30r4ewyt,4,Baillon,Baillon_Decision,1630586644,2,0,0
t2ciiflg,21,l4gcapmv,0,,InitializeParticipant,1630586688,1,0,0
t2ciiflg,20,30r4ewyt,5,Baillon,Baillon_Decision,1630586689,3,0,0
t2ciiflg,19,kvawf4g1,9,Baillon,Baillon_Decision,1630586703,7,0,0
t2ciiflg,20,30r4ewyt,6,Baillon,Baillon_Decision,1630586709,4,0,0
t2ciiflg,21,l4gcapmv,1,Intro,Intro_Welcome,1630586711,1,0,0
t2ciiflg,19,kvawf4g1,10,Baillon,Baillon_Decision,1630586718,8,0,0
t2ciiflg,20,30r4ewyt,7,Baillon,Baillon_Decision,1630586727,5,0,0
t2ciiflg,19,kvawf4g1,11,Baillon,Baillon_Decision,1630586737,9,0,0
t2ciiflg,20,30r4ewyt,8,Baillon,Baillon_Decision,1630586748,6,0,0
t2ciiflg,19,kvawf4g1,12,Baillon,Baillon_Decision,1630586753,10,0,0
t2ciiflg,19,kvawf4g1,13,Baillon,Baillon_Decision,1630586768,11,0,0
t2ciiflg,19,kvawf4g1,14,Baillon,Baillon_Decision,1630586789,12,0,0
t2ciiflg,22,9hhgc9nw,0,,InitializeParticipant,1630586791,1,0,0
t2ciiflg,20,30r4ewyt,9,Baillon,Baillon_Decision,1630586803,7,0,0
t2ciiflg,19,kvawf4g1,15,Outro,Outro_Risk,1630586812,1,0,0
t2ciiflg,22,9hhgc9nw,1,Intro,Intro_Welcome,1630586812,1,0,0
t2ciiflg,20,30r4ewyt,10,Baillon,Baillon_Decision,1630586818,8,0,0
t2ciiflg,19,kvawf4g1,16,Outro,Domain_Questions_1,1630586829,1,0,0
t2ciiflg,20,30r4ewyt,11,Baillon,Baillon_Decision,1630586834,9,0,0
t2ciiflg,20,30r4ewyt,12,Baillon,Baillon_Decision,1630586849,10,0,0
t2ciiflg,20,30r4ewyt,13,Baillon,Baillon_Decision,1630586865,11,0,0
t2ciiflg,19,kvawf4g1,17,Outro,Domain_Questions_2,1630586868,1,0,0
t2ciiflg,20,30r4ewyt,14,Baillon,Baillon_Decision,1630586889,12,0,0
t2ciiflg,19,kvawf4g1,18,Outro,Demographic_Questions,1630586901,1,0,0
t2ciiflg,20,30r4ewyt,15,Outro,Outro_Risk,1630586918,1,0,0
t2ciiflg,19,kvawf4g1,19,Outro,CLICCS_Questions,1630586940,1,0,0
t2ciiflg,20,30r4ewyt,16,Outro,Domain_Questions_1,1630586946,1,0,0
t2ciiflg,20,30r4ewyt,17,Outro,Domain_Questions_2,1630586969,1,0,0
t2ciiflg,23,ji26jnr1,0,,InitializeParticipant,1630587005,1,0,0
t2ciiflg,20,30r4ewyt,18,Outro,Demographic_Questions,1630587016,1,0,0
t2ciiflg,23,ji26jnr1,1,Intro,Intro_Welcome,1630587023,1,0,0
t2ciiflg,20,30r4ewyt,19,Outro,CLICCS_Questions,1630587038,1,0,0
t2ciiflg,23,ji26jnr1,2,Intro,Intro_Instructions,1630587154,1,0,0
t2ciiflg,22,9hhgc9nw,2,Intro,Intro_Instructions,1630587230,1,0,0
t2ciiflg,21,l4gcapmv,2,Intro,Intro_Instructions,1630587232,1,0,0
t2ciiflg,22,9hhgc9nw,3,Baillon,Baillon_Decision,1630587296,1,0,0
t2ciiflg,21,l4gcapmv,3,Baillon,Baillon_Decision,1630587308,1,0,0
t2ciiflg,22,9hhgc9nw,4,Baillon,Baillon_Decision,1630587324,2,0,0
t2ciiflg,21,l4gcapmv,4,Baillon,Baillon_Decision,1630587331,2,0,0
t2ciiflg,22,9hhgc9nw,5,Baillon,Baillon_Decision,1630587338,3,0,0
t2ciiflg,21,l4gcapmv,5,Baillon,Baillon_Decision,1630587342,3,0,0
t2ciiflg,21,l4gcapmv,6,Baillon,Baillon_Decision,1630587353,4,0,0
t2ciiflg,21,l4gcapmv,7,Baillon,Baillon_Decision,1630587368,5,0,0
t2ciiflg,22,9hhgc9nw,6,Baillon,Baillon_Decision,1630587371,4,0,0
t2ciiflg,21,l4gcapmv,8,Baillon,Baillon_Decision,1630587379,6,0,0
t2ciiflg,22,9hhgc9nw,7,Baillon,Baillon_Decision,1630587381,5,0,0
t2ciiflg,22,9hhgc9nw,8,Baillon,Baillon_Decision,1630587392,6,0,0
t2ciiflg,21,l4gcapmv,9,Baillon,Baillon_Decision,1630587402,7,0,0
t2ciiflg,21,l4gcapmv,10,Baillon,Baillon_Decision,1630587411,8,0,0
t2ciiflg,21,l4gcapmv,11,Baillon,Baillon_Decision,1630587420,9,0,0
t2ciiflg,21,l4gcapmv,12,Baillon,Baillon_Decision,1630587429,10,0,0
t2ciiflg,21,l4gcapmv,13,Baillon,Baillon_Decision,1630587439,11,0,0
t2ciiflg,21,l4gcapmv,14,Baillon,Baillon_Decision,1630587451,12,0,0
t2ciiflg,22,9hhgc9nw,9,Baillon,Baillon_Decision,1630587460,7,0,0
t2ciiflg,21,l4gcapmv,15,Outro,Outro_Risk,1630587470,1,0,0
t2ciiflg,22,9hhgc9nw,10,Baillon,Baillon_Decision,1630587475,8,0,0
t2ciiflg,22,9hhgc9nw,11,Baillon,Baillon_Decision,1630587497,9,0,0
t2ciiflg,21,l4gcapmv,16,Outro,Domain_Questions_1,1630587503,1,0,0
t2ciiflg,22,9hhgc9nw,12,Baillon,Baillon_Decision,1630587516,10,0,0
t2ciiflg,22,9hhgc9nw,13,Baillon,Baillon_Decision,1630587527,11,0,0
t2ciiflg,21,l4gcapmv,17,Outro,Domain_Questions_2,1630587534,1,0,0
t2ciiflg,22,9hhgc9nw,14,Baillon,Baillon_Decision,1630587538,12,0,0
t2ciiflg,22,9hhgc9nw,15,Outro,Outro_Risk,1630587556,1,0,0
t2ciiflg,21,l4gcapmv,18,Outro,Demographic_Questions,1630587573,1,0,0
t2ciiflg,22,9hhgc9nw,16,Outro,Domain_Questions_1,1630587577,1,0,0
t2ciiflg,22,9hhgc9nw,17,Outro,Domain_Questions_2,1630587589,1,0,0
t2ciiflg,22,9hhgc9nw,18,Outro,Demographic_Questions,1630587613,1,0,0
t2ciiflg,21,l4gcapmv,19,Outro,CLICCS_Questions,1630587634,1,0,0
t2ciiflg,22,9hhgc9nw,19,Outro,CLICCS_Questions,1630587664,1,0,0
t2ciiflg,24,lapgwwcp,0,,InitializeParticipant,1630588321,1,0,0
t2ciiflg,24,lapgwwcp,1,Intro,Intro_Welcome,1630588383,1,0,0
t2ciiflg,25,d7rhzwzb,0,,InitializeParticipant,1630588654,1,0,0
t2ciiflg,25,d7rhzwzb,1,Intro,Intro_Welcome,1630588812,1,0,0
t2ciiflg,26,e8vkvzmg,0,,InitializeParticipant,1630590044,1,0,0
t2ciiflg,26,e8vkvzmg,1,Intro,Intro_Welcome,1630590060,1,0,0
t2ciiflg,27,yqa8nxn6,0,,InitializeParticipant,1630590137,1,0,0
t2ciiflg,27,yqa8nxn6,1,Intro,Intro_Welcome,1630590154,1,0,0
t2ciiflg,27,yqa8nxn6,2,Intro,Intro_Instructions,1630590627,1,0,0
t2ciiflg,27,yqa8nxn6,3,Baillon,Baillon_Decision,1630590730,1,0,0
t2ciiflg,27,yqa8nxn6,4,Baillon,Baillon_Decision,1630590818,2,0,0
t2ciiflg,27,yqa8nxn6,5,Baillon,Baillon_Decision,1630590871,3,0,0
t2ciiflg,27,yqa8nxn6,6,Baillon,Baillon_Decision,1630590888,4,0,0
t2ciiflg,27,yqa8nxn6,7,Baillon,Baillon_Decision,1630590905,5,0,0
t2ciiflg,27,yqa8nxn6,8,Baillon,Baillon_Decision,1630590935,6,0,0
t2ciiflg,28,eebeernq,0,,InitializeParticipant,1630590936,1,0,0
t2ciiflg,28,eebeernq,1,Intro,Intro_Welcome,1630590950,1,0,0
t2ciiflg,29,c2pld8vv,0,,InitializeParticipant,1630591014,1,0,0
t2ciiflg,29,c2pld8vv,1,Intro,Intro_Welcome,1630591027,1,0,0
t2ciiflg,27,yqa8nxn6,9,Baillon,Baillon_Decision,1630591046,7,0,0
t2ciiflg,27,yqa8nxn6,10,Baillon,Baillon_Decision,1630591065,8,0,0
t2ciiflg,30,imcndecf,0,,InitializeParticipant,1630591076,1,0,0
t2ciiflg,30,imcndecf,1,Intro,Intro_Welcome,1630591096,1,0,0
t2ciiflg,27,yqa8nxn6,11,Baillon,Baillon_Decision,1630591110,9,0,0
t2ciiflg,27,yqa8nxn6,12,Baillon,Baillon_Decision,1630591122,10,0,0
t2ciiflg,27,yqa8nxn6,13,Baillon,Baillon_Decision,1630591133,11,0,0
t2ciiflg,27,yqa8nxn6,14,Baillon,Baillon_Decision,1630591144,12,0,0
t2ciiflg,27,yqa8nxn6,15,Outro,Outro_Risk,1630591180,1,0,0
t2ciiflg,27,yqa8nxn6,16,Outro,Domain_Questions_1,1630591205,1,0,0
t2ciiflg,27,yqa8nxn6,17,Outro,Domain_Questions_2,1630591228,1,0,0
t2ciiflg,31,jk31wqna,0,,InitializeParticipant,1630591233,1,0,0
t2ciiflg,32,dz615t4u,0,,InitializeParticipant,1630591244,1,0,0
t2ciiflg,31,jk31wqna,1,Intro,Intro_Welcome,1630591244,1,0,0
t2ciiflg,32,dz615t4u,1,Intro,Intro_Welcome,1630591265,1,0,0
t2ciiflg,27,yqa8nxn6,18,Outro,Demographic_Questions,1630591281,1,0,0
t2ciiflg,33,575hn2cz,0,,InitializeParticipant,1630591359,1,0,0
t2ciiflg,33,575hn2cz,1,Intro,Intro_Welcome,1630591370,1,0,0
t2ciiflg,27,yqa8nxn6,19,Outro,CLICCS_Questions,1630591400,1,0,0
t2ciiflg,28,eebeernq,2,Intro,Intro_Instructions,1630591405,1,0,0
t2ciiflg,34,0qhfj25l,0,,InitializeParticipant,1630591410,1,0,0
t2ciiflg,34,0qhfj25l,1,Intro,Intro_Welcome,1630591437,1,0,0
t2ciiflg,28,eebeernq,3,Baillon,Baillon_Decision,1630591459,1,0,0
t2ciiflg,28,eebeernq,4,Baillon,Baillon_Decision,1630591525,2,0,0
t2ciiflg,28,eebeernq,5,Baillon,Baillon_Decision,1630591555,3,0,0
t2ciiflg,28,eebeernq,6,Baillon,Baillon_Decision,1630591566,4,0,0
t2ciiflg,28,eebeernq,7,Baillon,Baillon_Decision,1630591577,5,0,0
t2ciiflg,28,eebeernq,8,Baillon,Baillon_Decision,1630591594,6,0,0
t2ciiflg,35,6939l7gr,0,,InitializeParticipant,1630591623,1,0,0
t2ciiflg,28,eebeernq,9,Baillon,Baillon_Decision,1630591648,7,0,0
t2ciiflg,32,dz615t4u,2,Intro,Intro_Instructions,1630591650,1,0,0
t2ciiflg,28,eebeernq,10,Baillon,Baillon_Decision,1630591675,8,0,0
t2ciiflg,28,eebeernq,11,Baillon,Baillon_Decision,1630591689,9,0,0
t2ciiflg,28,eebeernq,12,Baillon,Baillon_Decision,1630591714,10,0,0
t2ciiflg,32,dz615t4u,3,Baillon,Baillon_Decision,1630591719,1,0,0
t2ciiflg,28,eebeernq,13,Baillon,Baillon_Decision,1630591730,11,0,0
t2ciiflg,32,dz615t4u,4,Baillon,Baillon_Decision,1630591748,2,0,0
t2ciiflg,28,eebeernq,14,Baillon,Baillon_Decision,1630591758,12,0,0
t2ciiflg,32,dz615t4u,5,Baillon,Baillon_Decision,1630591759,3,0,0
t2ciiflg,28,eebeernq,15,Outro,Outro_Risk,1630591772,1,0,0
t2ciiflg,32,dz615t4u,6,Baillon,Baillon_Decision,1630591788,4,0,0
